timestamp,cpu_percent,memory_percent,disk_percent,net_sent,net_recv
2025-08-18T03:36:17.505560,97.8,30.7,41.2,3.228494644165039,58.21292591094971
2025-08-18T08:27:57.648117,44.6,32.3,41.3,4.07962703704834,142.1594705581665
2025-08-18T08:30:00.798703,46.0,60.9,41.1,8.085135459899902,255.16466999053955
2025-08-18T08:35:00.928562,12.5,81.8,41.1,13.744211196899414,502.9194498062134
2025-08-18T08:40:00.915879,39.0,79.6,41.1,14.76167106628418,725.0326852798462
2025-08-18T08:45:01.351014,28.8,79.4,41.1,15.934656143188477,968.5368909835815
2025-08-18T08:50:01.164514,31.1,77.1,41.1,16.835617065429688,1123.0206308364868
2025-08-18T08:55:00.959575,42.2,77.0,41.1,17.716904640197754,1317.6487617492676
2025-08-18T09:00:00.686456,19.8,76.6,41.1,18.756476402282715,1513.1417016983032
2025-08-18T09:05:00.977573,60.3,74.7,41.2,19.670230865478516,1656.8924503326416
2025-08-18T09:10:00.748834,24.8,74.3,41.2,20.496052742004395,1765.283205986023
2025-08-18T09:15:00.685563,24.2,73.9,41.2,22.15349006652832,1914.3730478286743
2025-08-18T09:20:00.717860,49.0,73.2,41.2,22.8908109664917,2032.4901275634766
