timestamp,cpu_percent,memory_percent,disk_percent,net_sent,net_recv
2026-01-01T11:13:37.909588,100.0,77.6,78.6,2.6919078826904297,86.64221286773682
2026-01-01T11:15:00.671405,16.0,71.4,78.5,4.235604286193848,123.27747631072998
2026-01-01T11:20:00.653553,18.7,72.2,78.5,7.654838562011719,143.6073169708252
2026-01-01T11:25:00.827198,3.9,74.6,78.5,9.386181831359863,157.34353160858154
2026-01-01T11:30:00.622746,32.2,73.2,78.6,10.487846374511719,190.04017448425293
2026-01-01T11:35:00.611184,15.8,72.7,78.6,11.034148216247559,195.56649208068848
2026-01-01T11:40:00.643631,8.9,74.9,78.6,12.384500503540039,222.60487270355225
2026-01-01T11:45:00.680037,51.9,76.0,78.6,15.00665283203125,242.12358379364014
2026-01-01T11:50:00.657486,23.7,74.5,78.6,16.607616424560547,255.24889278411865
2026-01-01T11:55:00.644954,8.9,71.5,78.6,22.79631805419922,307.29003143310547
2026-01-01T12:00:00.640966,11.8,71.4,78.6,29.244669914245605,308.5191011428833
2026-01-01T12:05:00.643645,7.8,71.8,78.6,34.38093662261963,309.5277967453003
2026-01-01T15:36:12.582208,100.0,73.3,78.6,38.27260684967041,402.8638172149658
2026-01-01T15:40:00.682346,4.7,73.7,78.7,42.09130668640137,435.98212909698486
2026-01-01T15:45:00.679153,23.9,76.9,78.7,42.97235584259033,437.1696147918701
2026-01-01T16:43:38.505341,100.0,73.4,78.7,42.98820114135742,437.23605155944824
2026-01-01T19:02:22.694714,100.0,75.3,78.7,0.2593841552734375,0.7011251449584961
2026-01-01T19:05:00.809134,16.0,74.8,78.7,2.3630800247192383,10.560966491699219
2026-01-01T19:10:00.705762,9.7,74.0,78.7,3.5972652435302734,14.539789199829102
2026-01-01T19:15:00.667870,3.9,74.9,78.7,5.591351509094238,20.37079906463623
2026-01-01T19:38:08.586858,100.0,74.0,78.7,6.517581939697266,22.656583786010742
2026-01-01T19:56:31.910623,100.0,71.3,78.7,0.22776222229003906,0.2953310012817383
2026-01-01T20:00:00.735191,5.1,69.7,78.7,0.6436347961425781,1.2046480178833008
2026-01-01T20:05:00.621363,5.8,74.1,78.8,4.512880325317383,38.43086338043213
