id,timestamp,cpu_percent,memory_percent,disk_percent,net_sent_total_mb,net_recv_total_mb,net_sent_delta_mb,net_recv_delta_mb,uptime_seconds
141,2026-01-31T03:24:07.227517,100.0,82.3,78.1,37.923526763916016,539.3513383865356,0.0,0.0,80993.00000071526
142,2026-01-31T09:00:11.760906,100.0,81.3,78.3,0.6132736206054688,1.2843828201293945,0.0,0.0,101158.00152826309
143,2026-01-31T09:01:01.282343,0.0,82.2,78.1,2.371807098388672,9.50634479522705,0.0,0.0,101207.00023460388
144,2026-01-31T09:01:05.700592,100.0,82.7,78.1,2.5608673095703125,9.68410873413086,0.0,0.0,101212.00002002716
145,2026-01-31T09:02:00.688705,0.0,87.0,78.1,2.937260627746582,10.155961036682129,0.0,0.0,101265.01353430748
146,2026-01-31T09:02:05.633344,60.0,87.5,78.1,3.10797119140625,16.449682235717773,0.0,0.0,101270.00326704979
147,2026-01-31T09:03:00.701117,0.0,85.0,78.2,3.380183219909668,16.84309196472168,0.0,0.0,101325.00443458557
148,2026-01-31T09:03:05.618279,25.0,84.5,78.2,3.394198417663574,16.858001708984375,0.0,0.0,101330.00163555145
149,2026-01-31T11:06:27.569010,0.0,78.8,78.3,0.15871238708496094,0.3830280303955078,0.0,0.0,108732.00005912781
150,2026-01-31T11:07:01.032247,100.0,77.3,78.3,0.5901212692260742,1.054396629333496,0.0,0.0,108765.00238895416
151,2026-01-31T11:07:05.827655,50.0,77.2,78.3,0.5918445587158203,1.0565423965454102,0.0,0.0,108770.00407147408
152,2026-01-31T11:08:01.057819,64.3,75.9,78.3,0.7618608474731445,1.3531990051269531,0.0,0.0,108825.0043451786
153,2026-01-31T11:08:05.944508,15.4,75.9,78.3,0.7718591690063477,1.3738021850585938,0.0,0.0,108830.00004076958
154,2026-01-31T11:09:00.680560,40.0,75.6,78.3,0.8630266189575195,1.645768165588379,0.0,0.0,108885.00490045547
155,2026-01-31T11:09:05.672254,0.0,75.4,78.3,0.8649377822875977,1.653310775756836,0.0,0.0,108890.00139474869
156,2026-01-31T11:10:00.751933,0.0,75.5,78.3,0.92205810546875,1.7394046783447266,0.0,0.0,108945.00050187111
157,2026-01-31T11:10:05.711678,40.0,77.3,78.3,1.0160350799560547,3.20369815826416,0.0,0.0,108950.0006184578
158,2026-01-31T11:11:00.744505,50.0,80.3,78.3,1.8899869918823242,18.50258445739746,0.0,0.0,109005.00030350685
159,2026-01-31T11:11:05.674583,0.0,80.8,78.3,1.9687614440917969,20.881417274475098,0.0,0.0,109010.00021076202
160,2026-01-31T11:12:00.758941,75.0,80.9,78.3,2.6695756912231445,26.409703254699707,0.0,0.0,109065.00025486946
161,2026-01-31T11:12:05.664642,0.0,81.3,78.3,2.7286911010742188,28.06913948059082,0.0,0.0,109070.00268864632
162,2026-01-31T11:13:00.763903,61.5,79.8,78.3,2.9789676666259766,30.047306060791016,0.0,0.0,109125.00032806396
163,2026-01-31T11:13:05.654729,50.0,80.3,78.3,3.0075149536132812,30.069045066833496,0.0,0.0,109130.00247383118
164,2026-01-31T11:14:00.701326,16.7,79.2,78.3,3.191838264465332,35.430267333984375,0.0,0.0,109185.00101470947
165,2026-01-31T11:14:05.666034,83.3,79.0,78.3,3.1999711990356445,35.44358730316162,0.0,0.0,109190.00000309944
166,2026-01-31T11:15:00.740498,0.0,79.6,78.3,3.5679759979248047,44.871986389160156,0.0,0.0,109245.00013446808
167,2026-01-31T11:15:05.660077,0.0,79.3,78.3,3.5725250244140625,44.877614974975586,0.0,0.0,109250.00128746033
168,2026-01-31T11:16:00.690168,0.0,78.8,78.3,3.6297340393066406,45.89675426483154,0.0,0.0,109305.00119948387
169,2026-01-31T11:16:05.685178,42.9,78.6,78.3,3.6358261108398438,45.90748882293701,0.0,0.0,109310.00057983398
170,2026-01-31T11:17:00.692217,0.0,80.0,78.3,4.56655216217041,51.91615581512451,0.0,0.0,109365.00213193893
171,2026-01-31T11:17:05.646753,0.0,79.9,78.3,4.578286170959473,51.91926956176758,0.0,0.0,109370.00158882141
172,2026-01-31T11:18:00.700198,25.0,80.9,78.3,4.997803688049316,53.168731689453125,0.0,0.0,109425.00127196312
173,2026-01-31T11:18:05.679631,0.0,81.3,78.3,5.034788131713867,53.728007316589355,0.0,0.0,109430.00573992729
174,2026-01-31T11:19:00.683316,80.0,81.1,78.3,5.070108413696289,53.790892601013184,0.0,0.0,109485.00615739822
175,2026-01-31T11:19:05.660645,0.0,81.0,78.3,5.074790954589844,53.79369831085205,0.0,0.0,109490.00156831741
176,2026-01-31T11:20:00.711535,66.7,81.3,78.3,5.243729591369629,60.18083477020264,0.0,0.0,109545.00120425224
177,2026-01-31T11:20:05.649798,40.0,82.6,78.3,5.254798889160156,60.211886405944824,0.0,0.0,109550.0054898262
178,2026-01-31T11:21:00.754747,0.0,81.7,78.3,5.329005241394043,60.34173011779785,0.0,0.0,109605.00027680397
179,2026-01-31T11:21:05.659134,0.0,82.3,78.3,5.465061187744141,60.552541732788086,0.0,0.0,109610.0039088726
180,2026-01-31T11:22:00.777381,100.0,81.0,78.3,5.999994277954102,62.66330909729004,0.0,0.0,109665.00034165382
181,2026-01-31T11:22:05.651543,40.0,81.0,78.3,6.031444549560547,62.7234411239624,0.0,0.0,109670.0047390461
182,2026-01-31T11:23:00.726387,0.0,81.4,78.3,7.041587829589844,68.65662479400635,0.0,0.0,109725.00238847733
183,2026-01-31T11:23:05.654956,0.0,81.3,78.3,7.041587829589844,68.66069602966309,0.0,0.0,109730.00084805489
184,2026-01-31T11:24:00.740750,0.0,79.6,78.3,8.024752616882324,70.47309970855713,0.0,0.0,109785.00111746788
185,2026-01-31T11:24:05.638785,0.0,79.6,78.3,8.040814399719238,70.49667930603027,0.0,0.0,109790.00010967255
186,2026-01-31T11:25:00.719674,0.0,78.9,78.3,8.573412895202637,79.07318782806396,0.0,0.0,109845.00712394714
187,2026-01-31T11:25:05.654106,10.0,79.1,78.3,8.66158390045166,79.33861446380615,0.0,0.0,109850.0028347969
188,2026-01-31T11:26:00.722197,0.0,79.4,78.3,10.032879829406738,83.1261100769043,0.0,0.0,109905.00070548058
189,2026-01-31T11:26:05.649080,85.7,79.7,78.3,10.600992202758789,84.09589290618896,0.0,0.0,109910.00137448311
190,2026-01-31T11:27:00.692068,0.0,77.9,78.3,10.746525764465332,84.8510913848877,0.0,0.0,109965.00763845444
191,2026-01-31T11:27:05.692130,0.0,78.4,78.3,10.837653160095215,85.60162734985352,0.0,0.0,109970.00057435036
192,2026-01-31T11:28:00.730021,16.7,78.6,78.3,11.323249816894531,94.56378841400146,0.0,0.0,110025.00026202202
193,2026-01-31T11:28:05.707083,0.0,79.1,78.3,11.402487754821777,94.78531551361084,0.0,0.0,110030.00276947021
194,2026-01-31T11:29:00.715981,37.5,81.8,78.3,11.681289672851562,102.9264326095581,0.0,0.0,110085.0009572506
195,2026-01-31T11:29:05.660880,0.0,81.7,78.3,11.69192123413086,102.92654705047607,0.0,0.0,110090.00075364113
196,2026-01-31T11:30:00.705225,0.0,77.6,78.3,12.153779029846191,104.56236553192139,0.0,0.0,110145.00108265877
197,2026-01-31T11:30:05.679369,0.0,77.6,78.3,12.287457466125488,104.58160018920898,0.0,0.0,110150.00061416626
198,2026-01-31T11:31:00.693663,0.0,77.6,78.3,12.46525764465332,104.89824676513672,0.0,0.0,110205.00189352036
199,2026-01-31T11:31:05.647536,0.0,77.5,78.3,12.46545124053955,104.89870357513428,0.0,0.0,110210.00142788887
200,2026-01-31T11:32:00.709461,0.0,76.1,78.3,12.531984329223633,105.02475357055664,0.0,0.0,110265.00512194633
201,2026-01-31T11:32:05.659697,0.0,76.1,78.3,12.532319068908691,105.0253496170044,0.0,0.0,110270.00319170952
202,2026-01-31T11:33:00.782615,75.0,80.2,78.3,12.915024757385254,106.50672245025635,0.0,0.0,110325.00054955482
203,2026-01-31T11:33:05.658845,0.0,80.4,78.3,12.916543006896973,106.51409244537354,0.0,0.0,110330.00441408157
204,2026-01-31T11:34:00.700499,0.0,79.9,78.3,13.237381935119629,106.91932487487793,0.0,0.0,110385.00126051903
205,2026-01-31T11:34:05.649271,83.3,79.9,78.3,13.23921012878418,106.92104434967041,0.0,0.0,110390.00088357925
206,2026-01-31T11:35:00.727362,42.9,80.8,78.3,13.294572830200195,107.50607967376709,0.0,0.0,110444.99999260902
207,2026-01-31T11:35:05.670267,0.0,81.1,78.3,13.295648574829102,107.50727462768555,0.0,0.0,110450.00412535667
208,2026-01-31T11:36:00.710508,0.0,81.2,78.3,13.341352462768555,107.55900478363037,0.0,0.0,110505.00263619423
209,2026-01-31T11:36:05.652958,20.0,81.2,78.3,13.34194564819336,107.5595064163208,0.0,0.0,110510.00726628304
210,2026-01-31T11:37:00.735404,83.3,79.9,78.3,13.607884407043457,107.69155597686768,0.0,0.0,110565.00055789948
211,2026-01-31T11:37:05.654528,25.0,80.1,78.3,13.617524147033691,107.69931602478027,0.0,0.0,110570.00651144981
212,2026-01-31T11:38:00.746999,33.3,80.8,78.3,13.785924911499023,109.1502456665039,0.0,0.0,110625.00014448166
213,2026-01-31T11:38:05.664282,0.0,81.2,78.3,13.808938980102539,109.19498443603516,0.0,0.0,110630.00054216385
214,2026-01-31T11:39:00.740015,0.0,81.8,78.3,13.874014854431152,110.31811809539795,0.0,0.0,110685.00141787529
215,2026-01-31T11:39:05.721524,50.0,81.7,78.3,13.882614135742188,110.43579292297363,0.0,0.0,110690.00013422966
216,2026-01-31T11:40:00.954891,0.0,82.2,78.3,14.128837585449219,111.88896083831787,0.0,0.0,110745.00042653084
217,2026-01-31T11:40:05.661045,0.0,82.1,78.3,14.168416976928711,111.92788124084473,0.0,0.0,110750.00497150421
