id,timestamp,cpu_percent,memory_percent,disk_percent,net_sent_total_mb,net_recv_total_mb,net_sent_delta_mb,net_recv_delta_mb,uptime_seconds
13184,2026-03-18T03:03:31.778855,83.9,86.8,80.3,60.47652626037598,2181.434627532959,1.0795230865478516,5.644280433654785,408599.0000948906
13185,2026-03-18T06:14:08.286466,100.0,85.8,80.3,61.59315299987793,2183.48907661438,1.1166267395019531,2.0544490814208984,420036.00058579445
13186,2026-03-18T06:14:47.335156,26.0,85.4,80.3,62.44048309326172,2186.8028497695923,0.8473300933837891,3.3137731552124023,420074.0005648136
13187,2026-03-18T06:15:00.702532,36.3,85.4,80.3,62.501935958862305,2186.8896322250366,0.06145286560058594,0.08678245544433594,420088.0002191067
13188,2026-03-18T06:15:47.366018,16.0,83.8,80.3,62.67636585235596,2187.1245622634888,0.17442989349365234,0.23493003845214844,420135.0004467964
13189,2026-03-18T06:16:00.671788,63.8,85.0,80.3,62.70242118835449,2187.3304691314697,0.026055335998535156,0.20590686798095703,420148.00011491776
13190,2026-03-18T09:47:28.294102,93.3,89.0,80.3,63.73577690124512,2192.512659072876,1.033355712890625,5.18218994140625,432836.0017130375
13191,2026-03-18T09:47:47.304508,15.3,84.6,80.3,63.895790100097656,2198.5436391830444,0.16001319885253906,6.030980110168457,432854.0003449917
13192,2026-03-18T09:48:00.764197,15.8,87.4,80.3,64.33081531524658,2230.0524673461914,0.4350252151489258,31.508828163146973,432868.00097346306
13193,2026-03-18T09:48:21.997949,22.6,85.4,80.3,64.47447967529297,2244.5666275024414,0.14366436004638672,14.51416015625,432889.0004813671
13194,2026-03-18T09:48:47.205026,3.8,83.5,80.3,64.7241849899292,2259.110188484192,0.24970531463623047,14.543560981750488,432914.00007390976
13195,2026-03-18T09:49:00.644607,6.7,83.0,80.3,64.76492881774902,2266.4146070480347,0.04074382781982422,7.304418563842773,432928.00007247925
13196,2026-03-18T09:49:21.892547,9.9,82.6,80.3,64.81174755096436,2274.3515119552612,0.04681873321533203,7.9369049072265625,432949.0000734329
13197,2026-03-18T09:49:47.218283,14.7,82.0,80.3,64.92151546478271,2285.457396507263,0.10976791381835938,11.105884552001953,432974.0009813309
13198,2026-03-18T09:50:00.636203,7.0,82.0,80.3,64.95318222045898,2291.3149795532227,0.03166675567626953,5.857583045959473,432988.0008802414
13199,2026-03-18T09:50:21.907851,8.7,82.4,80.3,64.99171733856201,2299.311731338501,0.038535118103027344,7.99675178527832,433009.0002563
13200,2026-03-18T09:50:47.237323,41.3,82.8,80.3,65.13938903808594,2312.794178009033,0.14767169952392578,13.482446670532227,433034.00048327446
13201,2026-03-18T09:51:00.638929,23.3,83.1,80.3,65.15975952148438,2316.5728826522827,0.0203704833984375,3.7787046432495117,433048.00005602837
13202,2026-03-18T09:51:21.908530,5.8,82.8,80.3,65.21879863739014,2331.1351413726807,0.05903911590576172,14.56225872039795,433069.0009753704
13203,2026-03-18T09:51:47.209294,7.9,83.0,80.3,65.33225440979004,2340.9256534576416,0.11345577239990234,9.790512084960938,433094.0000486374
13204,2026-03-18T09:52:00.638031,4.8,82.8,80.3,65.34785556793213,2343.5294303894043,0.015601158142089844,2.6037769317626953,433108.0000178814
13205,2026-03-18T09:52:21.898651,32.3,82.9,80.3,65.3870210647583,2350.880895614624,0.039165496826171875,7.351465225219727,433129.0002233982
13206,2026-03-18T09:52:47.205006,9.6,83.1,80.3,65.51188659667969,2360.3756618499756,0.12486553192138672,9.494766235351562,433154.0009365082
13207,2026-03-18T09:53:00.633726,24.5,83.1,80.3,65.53845024108887,2364.5367641448975,0.026563644409179688,4.161102294921875,433168.000423193
13208,2026-03-18T09:53:21.891289,6.7,83.0,80.3,65.58036136627197,2374.7581100463867,0.04191112518310547,10.221345901489258,433189.0000741482
13209,2026-03-18T09:53:47.197170,14.4,82.9,80.3,65.68103313446045,2384.4165058135986,0.10067176818847656,9.658395767211914,433214.0000734329
13210,2026-03-18T09:54:00.626534,19.0,82.9,80.3,65.69719219207764,2387.7502241134644,0.0161590576171875,3.3337182998657227,433228.0001666546
13211,2026-03-18T09:54:21.896973,9.8,82.7,80.3,65.74652862548828,2398.6724281311035,0.04933643341064453,10.92220401763916,433249.000123024
13212,2026-03-18T09:54:47.200045,12.5,83.1,80.3,65.87845134735107,2414.4307231903076,0.13192272186279297,15.758295059204102,433274.0003359318
