id,timestamp,cpu_percent,memory_percent,disk_percent,net_sent_total_mb,net_recv_total_mb,net_sent_delta_mb,net_recv_delta_mb,uptime_seconds
4924,2026-02-15T03:27:24.960133,99.1,72.1,77.5,20.11637020111084,301.862811088562,2.125027656555176,9.269735336303711,57389.00278425217
4925,2026-02-15T04:40:49.035634,100.0,71.7,77.5,20.81885814666748,303.4809045791626,0.7024879455566406,1.618093490600586,61793.00128412247
4926,2026-02-15T05:50:00.917201,100.0,71.1,77.5,21.17643928527832,304.1840763092041,0.35758113861083984,0.7031717300415039,65945.00047469139
4927,2026-02-15T05:50:02.976845,100.0,71.6,77.5,21.1916446685791,304.28336906433105,0.01520538330078125,0.09929275512695312,65948.0008816719
4928,2026-02-15T05:51:00.735826,12.4,72.2,77.6,21.668071746826172,306.25281047821045,0.4764270782470703,1.9694414138793945,66005.01563668251
4929,2026-02-15T05:52:00.832290,24.0,73.2,77.6,21.74148464202881,306.4464416503906,0.07341289520263672,0.19363117218017578,66065.00012087822
4930,2026-02-15T05:53:00.738266,14.3,76.1,77.6,21.823769569396973,307.38629150390625,0.08228492736816406,0.939849853515625,66125.00006699562
4931,2026-02-15T15:46:05.675593,100.0,70.7,78.0,25.96181583404541,896.2842636108398,4.1380462646484375,588.8979721069336,101709.99448609352
4932,2026-02-15T15:47:00.806672,40.6,72.2,78.2,27.183469772338867,949.236047744751,1.221653938293457,52.95178413391113,101764.01435923576
4933,2026-02-15T15:48:00.758474,48.5,69.1,78.2,27.253053665161133,949.4406652450562,0.06958389282226562,0.20461750030517578,101824.00059390068
4934,2026-02-15T19:32:03.049850,100.0,72.5,78.1,27.57786750793457,949.9443788528442,0.3248138427734375,0.5037136077880859,115266.00126886368
