timestamp,cpu_percent,memory_percent,disk_percent,net_sent,net_recv
2025-06-16T17:17:13.699576,15.4,32.1,41.0,0.061171531677246094,0.1538715362548828
2025-06-16T17:20:00.718597,2.3,32.0,41.0,0.2810096740722656,12.549768447875977
2025-06-16T17:22:04.581844,29.0,65.5,41.1,2.6855154037475586,71.05465316772461
2025-06-16T17:25:03.329385,62.7,76.3,41.1,5.653944969177246,300.7449789047241
2025-06-16T17:27:04.668489,46.3,70.0,41.2,6.596280097961426,382.4376735687256
2025-06-16T17:30:00.765263,47.7,64.2,41.2,8.607194900512695,499.9337682723999
2025-06-16T17:32:04.584255,40.8,65.7,41.2,11.069113731384277,758.6488466262817
2025-06-16T17:35:01.062913,24.7,63.9,41.2,14.637410163879395,1046.4765510559082
2025-06-16T17:37:04.654731,32.3,65.8,41.2,15.577168464660645,1129.8728742599487
2025-06-16T17:40:00.914125,48.6,68.6,41.2,16.416380882263184,1262.9484596252441
2025-06-16T17:42:04.667322,40.7,64.0,41.2,16.787155151367188,1354.9491577148438
2025-06-16T17:45:00.893435,26.0,62.4,41.2,17.456721305847168,1501.2288455963135
2025-06-16T17:47:04.567417,19.9,60.2,41.2,17.835366249084473,1574.982458114624
2025-06-16T17:50:00.684588,11.3,59.3,41.2,18.237486839294434,1653.2656660079956
2025-06-16T17:52:04.615336,36.5,59.7,41.2,18.821802139282227,1724.9356136322021
2025-06-16T17:57:04.820688,32.4,57.1,41.2,19.800918579101562,1906.0874137878418
2025-06-16T18:02:04.575443,10.7,57.2,41.2,20.816990852355957,2154.9021797180176
2025-06-16T18:07:04.587792,18.7,58.5,41.2,21.782283782958984,2375.336760520935
2025-06-16T18:12:04.567723,13.1,56.4,41.2,22.78951072692871,2620.786594390869
2025-06-16T18:17:04.604215,36.5,54.9,41.2,23.650543212890625,2790.4862871170044
2025-06-16T18:42:44.268667,90.5,61.6,41.4,24.76546573638916,2862.9869060516357
2025-06-16T20:54:22.007052,98.9,63.2,41.4,0.2081451416015625,1.756866455078125
2025-06-16T21:05:54.767957,73.0,62.1,41.3,3.380120277404785,486.0203466415405
