timestamp,cpu_percent,memory_percent,disk_percent,net_sent,net_recv
2025-08-12T07:42:24.975525,100.0,60.0,41.0,0.4019184112548828,2.0421934127807617
2025-08-12T07:45:00.623981,15.9,65.5,41.0,2.429128646850586,21.21426486968994
2025-08-12T07:45:19.492240,26.4,65.2,41.0,2.4571714401245117,21.246365547180176
2025-08-12T07:50:00.674129,30.9,68.6,41.0,11.321002960205078,51.40875434875488
2025-08-12T07:50:19.525300,15.4,68.2,41.0,11.342687606811523,51.44862747192383
2025-08-12T07:55:00.811705,18.5,72.5,41.0,12.966476440429688,58.239248275756836
2025-08-12T07:55:19.487323,46.6,72.4,41.0,13.01726245880127,58.34213638305664
2025-08-12T08:00:00.630595,24.3,77.1,41.0,23.358200073242188,80.76412773132324
2025-08-12T08:00:19.545244,39.8,77.0,41.0,23.589417457580566,81.00972366333008
2025-08-12T08:05:00.652194,21.4,77.2,41.0,27.601314544677734,89.010573387146
2025-08-12T08:05:19.569823,57.4,77.3,41.0,27.715435028076172,89.1543550491333
2025-08-12T08:10:00.653929,33.0,71.5,41.0,29.00771713256836,90.84319591522217
2025-08-12T08:10:19.536365,41.0,71.5,41.0,29.057016372680664,90.94039821624756
2025-08-12T08:15:00.630552,9.8,71.0,41.0,30.60360813140869,92.21843433380127
2025-08-12T08:15:19.471027,39.8,71.1,41.0,30.62154197692871,92.25134944915771
2025-08-12T08:20:00.626456,18.0,69.9,41.0,31.525734901428223,118.62557220458984
2025-08-12T08:20:19.494238,21.2,69.8,41.0,31.547985076904297,118.65511894226074
2025-08-12T08:25:00.638648,14.6,69.2,41.0,32.19508647918701,119.54946708679199
2025-08-12T08:25:19.484475,39.2,69.1,41.0,32.200554847717285,119.58045959472656
2025-08-12T08:34:38.887945,100.0,71.6,41.0,32.48099613189697,120.35337734222412
2025-08-12T08:35:00.638148,29.1,70.8,41.0,32.75874042510986,121.03916931152344
2025-08-12T08:35:19.491514,13.4,70.5,41.0,32.83302402496338,121.09196281433105
2025-08-12T09:23:22.316142,100.0,72.6,41.0,34.11551761627197,125.2715539932251
2025-08-12T11:57:24.976527,100.0,69.5,41.0,0.2982501983642578,0.550013542175293
2025-08-12T12:00:00.648882,20.2,71.9,41.0,1.388411521911621,5.05369758605957
2025-08-12T12:00:19.521528,11.3,71.9,41.0,1.3963289260864258,5.08150577545166
2025-08-12T12:05:00.661437,43.5,75.7,41.0,3.5420150756835938,11.790788650512695
2025-08-12T12:05:19.541614,29.2,75.4,41.0,3.5553226470947266,11.80816650390625
2025-08-12T12:22:09.210514,90.1,81.6,41.1,7.837867736816406,57.98728275299072
