timestamp,cpu_percent,memory_percent,disk_percent,net_sent,net_recv
2025-10-06T03:02:38.975423,0.4,80.3,49.8,26.766782760620117,217.2929573059082
2025-10-06T09:38:52.537698,100.0,80.8,49.7,0.6927022933959961,1.6878128051757812
2025-10-06T09:40:05.057246,25.2,83.4,49.7,2.610081672668457,9.641927719116211
2025-10-06T09:41:28.438687,53.3,88.2,49.8,3.1564950942993164,24.781046867370605
2025-10-06T09:43:35.472615,31.3,80.8,49.8,5.40423583984375,33.84652614593506
2025-10-06T09:45:04.673609,22.7,79.5,49.8,5.519886016845703,36.01874923706055
2025-10-06T09:46:28.130301,7.8,79.9,49.8,5.605257987976074,38.203402519226074
2025-10-06T09:48:35.452532,12.7,82.5,49.8,5.820775985717773,41.93550395965576
2025-10-06T09:50:04.813192,23.9,84.3,49.8,5.972968101501465,45.09450340270996
2025-10-06T09:51:28.111528,19.5,84.5,49.8,6.036084175109863,47.511075019836426
2025-10-06T09:53:35.460265,27.8,84.7,49.8,6.138226509094238,51.13738822937012
2025-10-06T09:55:04.727155,20.5,83.3,49.8,6.267127990722656,53.600229263305664
2025-10-06T09:56:28.171572,24.1,83.5,49.8,6.351131439208984,56.18096351623535
2025-10-06T09:58:35.439235,34.3,82.9,49.8,6.439277648925781,60.161563873291016
2025-10-06T10:00:04.693926,41.2,81.1,49.8,6.544355392456055,62.98513221740723
2025-10-06T10:01:28.137257,5.2,81.5,49.8,6.651236534118652,65.49583625793457
2025-10-06T10:03:35.569198,22.6,81.6,49.8,6.952095031738281,70.20579624176025
2025-10-06T10:05:04.784368,26.0,81.3,49.8,7.017131805419922,73.0862684249878
2025-10-06T10:06:28.131990,22.3,81.7,49.8,7.066204071044922,75.65884017944336
2025-10-06T10:08:35.691450,45.8,86.3,49.8,9.219721794128418,93.26171016693115
2025-10-06T10:10:04.978481,19.3,85.8,49.8,9.893136978149414,98.03494548797607
2025-10-06T10:11:28.120479,22.4,85.4,49.8,9.967198371887207,100.64617156982422
2025-10-06T10:13:35.502226,40.2,85.4,49.8,10.050104141235352,104.70760726928711
2025-10-06T10:15:04.773733,29.2,84.7,49.8,10.139727592468262,107.81125354766846
2025-10-06T10:30:34.476592,91.5,86.7,49.8,10.359548568725586,108.93970108032227
2025-10-06T10:31:28.305694,14.1,86.7,49.8,10.633585929870605,111.58503913879395
2025-10-06T10:33:35.647521,17.3,85.6,49.8,10.758925437927246,116.30776500701904
2025-10-06T10:35:04.729354,26.0,85.0,49.8,10.806257247924805,119.36503028869629
2025-10-06T10:36:28.148495,11.7,82.2,49.8,10.924928665161133,122.3920202255249
2025-10-06T10:38:35.474402,22.4,86.1,49.8,12.2059326171875,131.37913513183594
2025-10-06T10:40:04.697653,13.9,84.3,49.8,12.579065322875977,134.63118743896484
2025-10-06T10:41:28.151278,22.4,86.1,49.8,12.968146324157715,145.4775047302246
2025-10-06T10:43:35.420415,37.3,82.1,49.8,13.266366958618164,150.5118179321289
2025-10-06T10:45:04.698523,32.1,80.7,49.8,13.390429496765137,153.63480472564697
2025-10-06T10:46:28.165619,39.1,83.7,49.8,14.09853744506836,159.76030254364014
2025-10-06T10:48:35.441393,21.6,82.8,49.8,14.384584426879883,164.30988788604736
2025-10-06T10:50:04.622831,11.3,83.3,49.8,15.033092498779297,169.35701847076416
2025-10-06T10:51:28.213130,17.6,82.7,49.8,15.243300437927246,173.5615177154541
2025-10-06T10:53:35.381989,30.3,86.8,49.8,16.193650245666504,181.35868072509766
2025-10-06T10:55:04.643054,18.9,84.4,49.8,17.12300395965576,186.5385284423828
2025-10-06T10:56:28.078726,18.8,82.8,49.8,17.51882553100586,189.68210411071777
2025-10-06T10:58:35.413740,11.8,82.4,49.8,17.903815269470215,194.27095890045166
2025-10-06T11:00:04.641537,8.3,80.6,49.8,17.984288215637207,197.02588176727295
2025-10-06T11:01:28.089870,19.9,81.3,49.8,18.144311904907227,199.36060523986816
2025-10-06T11:03:35.386607,8.7,80.7,49.8,18.339391708374023,203.57300853729248
2025-10-06T11:05:04.644136,21.0,80.9,49.8,18.409199714660645,206.85241317749023
2025-10-06T11:06:28.069386,27.1,85.5,49.8,19.36108684539795,211.71288013458252
2025-10-06T11:08:35.538340,49.1,88.5,49.8,20.938358306884766,225.40883350372314
2025-10-06T11:10:04.748839,16.4,86.0,49.8,22.32462501525879,233.91049480438232
2025-10-06T11:11:28.225143,8.9,87.3,49.9,22.86775493621826,239.00994873046875
2025-10-06T11:13:35.571297,21.9,90.5,49.9,24.123581886291504,255.90568351745605
2025-10-06T11:15:04.637639,14.8,90.2,49.9,24.49782657623291,259.3257598876953
