timestamp,cpu_percent,memory_percent,disk_percent,net_sent,net_recv
2026-01-03T03:10:14.781752,100.0,69.6,78.1,31.499533653259277,334.77466678619385
2026-01-03T04:10:48.852315,51.6,69.0,78.1,33.839415550231934,571.6937990188599
2026-01-03T04:39:11.426534,62.9,67.4,78.1,34.05298328399658,572.2064275741577
2026-01-03T05:41:18.557872,100.0,69.3,78.1,34.480013847351074,573.426326751709
2026-01-03T10:26:43.554695,95.8,80.1,78.1,37.00278663635254,597.1460590362549
2026-01-03T10:28:11.323485,3.5,75.4,78.1,37.49183368682861,607.5878524780273
2026-01-03T10:30:00.698984,7.4,78.0,78.1,39.56675148010254,619.0600566864014
2026-01-03T10:31:13.425150,8.7,78.8,78.2,39.95098400115967,623.8713541030884
2026-01-03T10:33:11.265368,6.6,81.0,78.2,40.955665588378906,632.3062419891357
2026-01-03T10:35:00.855853,16.4,85.4,78.2,42.09300899505615,667.1573162078857
2026-01-03T10:36:13.494205,20.8,84.7,78.2,42.13103485107422,667.4378232955933
2026-01-03T10:38:11.119537,13.1,83.6,78.2,42.553049087524414,670.612416267395
2026-01-03T10:40:00.744733,17.1,87.1,78.2,43.37073516845703,680.6771459579468
2026-01-03T10:41:13.517302,9.7,83.3,78.2,44.166948318481445,738.6162853240967
2026-01-03T10:43:11.123254,11.9,83.9,78.2,45.334275245666504,743.8835735321045
2026-01-03T10:45:00.717182,23.0,83.8,78.2,46.78647708892822,748.9906854629517
2026-01-03T10:46:13.436032,46.7,85.7,78.2,47.254682540893555,761.3783826828003
2026-01-03T10:48:11.190953,13.1,75.2,78.2,48.35370635986328,772.2383861541748
2026-01-03T10:50:00.686431,8.6,74.2,78.2,48.68281936645508,774.5140438079834
2026-01-03T10:51:13.406886,42.1,70.2,78.2,48.70353889465332,774.5247621536255
2026-01-03T10:53:11.123420,11.3,69.5,78.2,49.03614330291748,779.517502784729
2026-01-03T10:55:00.716404,24.0,69.4,78.2,49.19726085662842,779.7455949783325
2026-01-03T10:56:13.396954,4.7,68.7,78.2,50.67776966094971,780.7795543670654
2026-01-03T10:58:11.106274,5.8,72.8,78.2,52.18352508544922,782.7668228149414
2026-01-03T11:00:00.736317,46.4,71.9,78.2,53.008198738098145,787.2548017501831
2026-01-03T11:01:13.396940,16.2,71.9,78.2,53.241286277770996,787.3680582046509
2026-01-03T11:03:11.128465,11.1,70.8,78.2,53.79258346557617,787.5817756652832
2026-01-03T11:05:00.729252,33.3,75.4,78.2,56.2403678894043,807.7396488189697
