timestamp,cpu_percent,memory_percent,disk_percent,net_sent,net_recv
2025-07-29T18:02:40.085076,100.0,92.6,41.9,2.281686782836914,38.36623477935791
2025-07-29T18:04:14.692351,61.1,80.1,42.0,4.150604248046875,98.61621761322021
2025-07-29T18:06:59.225531,34.4,87.9,42.0,6.514883995056152,105.3089599609375
2025-07-29T18:09:15.538954,63.7,87.2,41.3,7.606764793395996,118.31730365753174
2025-07-29T18:11:59.394464,29.8,84.9,41.4,8.539125442504883,119.41619968414307
2025-07-29T18:14:15.662991,27.0,82.6,41.5,9.279059410095215,143.00592136383057
2025-07-29T18:16:59.158285,25.2,87.6,41.5,9.865249633789062,143.61605262756348
2025-07-29T18:19:15.421531,32.2,81.9,41.6,10.576796531677246,144.29751110076904
2025-07-29T18:21:58.810761,35.2,80.2,41.6,11.459781646728516,151.9678611755371
2025-07-29T18:24:15.237478,18.0,79.4,41.6,12.31202507019043,154.9409418106079
2025-07-29T18:26:58.777033,12.1,77.7,41.6,12.881515502929688,171.5700511932373
2025-07-29T18:29:15.203206,9.2,77.7,41.6,13.317879676818848,172.0357904434204
2025-07-29T18:31:58.781176,10.4,76.2,41.6,13.731622695922852,172.33853435516357
2025-07-29T18:34:15.301456,62.6,78.8,41.6,15.60018253326416,178.80510234832764
2025-07-29T18:36:58.967197,33.8,80.0,41.6,17.428857803344727,185.09622192382812
2025-07-29T18:39:15.295821,4.3,78.4,41.6,17.8029146194458,185.89168643951416
2025-07-29T18:41:58.947088,22.8,80.6,41.6,21.572304725646973,197.04013633728027
2025-07-29T18:44:46.105586,45.6,81.5,41.6,21.930797576904297,197.7709140777588
2025-07-29T18:46:58.777060,14.2,80.0,41.7,22.283135414123535,198.36969470977783
2025-07-29T18:49:15.160776,23.6,81.4,41.7,22.943923950195312,207.63372421264648
2025-07-29T18:51:58.974124,30.1,82.2,41.7,24.95673656463623,222.38681030273438
2025-07-29T18:54:15.160431,26.6,82.7,41.7,27.697800636291504,227.37504863739014
2025-07-29T18:56:58.826572,22.0,83.2,41.7,29.096911430358887,236.59489631652832
2025-07-29T18:59:15.182633,34.0,82.4,41.7,30.116215705871582,283.03099250793457
2025-07-29T19:01:58.880500,21.7,82.6,41.5,31.92356300354004,321.5893144607544
2025-07-29T19:04:15.189641,66.8,80.0,41.5,33.92623043060303,334.39399337768555
2025-07-29T19:06:58.729113,24.0,85.2,41.5,37.422667503356934,355.40436935424805
2025-07-29T19:09:15.172535,25.4,83.4,41.5,38.39357566833496,360.46285915374756
2025-07-29T19:11:58.815870,20.8,85.1,41.5,40.757904052734375,378.7609567642212
2025-07-29T19:14:15.173282,27.5,82.9,41.5,41.25488758087158,384.2614097595215
2025-07-29T19:16:58.809109,65.1,81.3,41.5,42.139092445373535,390.60517978668213
2025-07-29T19:19:15.167042,13.1,78.7,41.5,42.670366287231445,391.09685707092285
2025-07-29T19:21:58.710227,8.6,78.9,41.5,43.19627094268799,396.577579498291
2025-07-29T19:24:15.274780,33.3,78.4,41.5,43.5726203918457,402.77606105804443
2025-07-29T19:26:58.764635,28.5,77.3,41.5,44.030202865600586,404.0796890258789
2025-07-29T19:29:16.506208,55.3,83.3,41.4,45.32499694824219,693.3612871170044
2025-07-29T19:31:58.790311,5.1,79.1,41.5,45.85315132141113,870.0002136230469
2025-07-29T19:34:15.171696,45.8,79.2,41.5,46.28868389129639,870.4102487564087
2025-07-29T19:36:58.961392,26.0,78.1,41.5,46.46658229827881,870.6904754638672
2025-07-29T19:39:15.190955,20.2,78.1,41.6,46.680898666381836,871.2173299789429
2025-07-29T19:41:58.727415,25.9,77.7,41.6,46.80382442474365,871.4281873703003
2025-07-29T19:44:15.381414,6.6,78.7,41.6,46.9620475769043,871.6456918716431
2025-07-29T19:46:58.865549,13.6,77.5,41.6,47.09489822387695,871.808819770813
2025-07-29T19:49:15.609258,14.8,79.1,41.6,47.21801471710205,872.0169811248779
2025-07-29T19:51:58.902961,14.2,79.1,41.6,47.599430084228516,872.4219007492065
2025-07-29T19:54:15.181876,29.0,78.7,41.6,47.959885597229004,872.75696849823
2025-07-29T19:56:58.729933,8.9,78.5,41.6,48.12516975402832,872.9749374389648
2025-07-29T19:59:15.178181,5.1,78.6,41.6,48.250505447387695,873.1229629516602
2025-07-29T20:01:58.801261,22.5,78.6,41.6,48.382402420043945,873.2966775894165
2025-07-29T20:04:15.351499,18.4,79.1,41.6,48.77616500854492,873.7934103012085
2025-07-29T20:06:58.895965,16.9,80.2,41.6,48.951101303100586,874.0783414840698
2025-07-29T20:09:15.157333,14.9,79.3,41.6,49.114091873168945,874.3165531158447
2025-07-29T20:11:58.727716,16.7,79.0,41.6,49.274474143981934,874.8241872787476
2025-07-29T20:14:15.256561,17.6,79.1,41.6,49.42568397521973,875.0511074066162
2025-07-29T20:16:58.725162,10.5,79.3,41.6,49.56450843811035,875.2855176925659
2025-07-29T20:19:15.173967,9.3,79.2,41.6,49.69517135620117,875.4941444396973
2025-07-29T20:21:58.751208,27.6,79.9,41.6,49.863688468933105,875.6884765625
2025-07-29T20:24:15.167431,28.1,77.4,41.6,50.03491401672363,901.002194404602
2025-07-29T20:26:58.893883,11.6,80.3,41.6,50.31576156616211,901.4223127365112
2025-07-29T20:29:15.154173,10.3,79.9,41.6,50.42098808288574,901.6012229919434
2025-07-29T20:31:58.731190,15.0,79.9,41.6,50.60809803009033,901.8172092437744
2025-07-29T20:34:15.203555,6.4,79.8,41.6,50.81447887420654,902.0156297683716
2025-07-29T20:36:58.898939,17.1,80.8,41.6,51.00710487365723,902.2380475997925
2025-07-29T20:39:15.168513,16.3,79.9,41.6,51.150092124938965,902.4608659744263
2025-07-29T20:41:58.723313,12.7,80.0,41.6,51.379990577697754,902.9359178543091
2025-07-29T20:44:15.179575,24.1,80.2,41.6,51.51025199890137,903.0828332901001
2025-07-29T20:46:58.727701,5.5,80.1,41.6,51.64379119873047,903.2509908676147
2025-07-29T20:49:15.173214,11.4,80.1,41.6,51.74752998352051,903.3698921203613
2025-07-29T20:51:58.735756,19.1,80.8,41.6,51.913719177246094,903.5503587722778
2025-07-29T20:54:15.183591,10.9,80.3,41.6,52.06210517883301,903.7726430892944
2025-07-29T20:56:58.735065,7.1,80.1,41.6,52.22622776031494,904.0133619308472
2025-07-29T20:59:15.159590,10.8,79.8,41.6,52.338016510009766,904.1451826095581
2025-07-29T21:01:58.729248,9.7,80.6,41.6,52.499749183654785,904.3297519683838
2025-07-29T21:04:15.173153,13.7,80.2,41.6,52.79751491546631,904.6471376419067
2025-07-29T21:06:58.919544,23.0,80.3,41.6,52.948665618896484,904.8248453140259
2025-07-29T21:09:15.192489,19.0,79.7,41.6,53.06093406677246,904.9692392349243
2025-07-29T21:11:58.743822,12.8,79.5,41.6,53.2069673538208,905.1868963241577
2025-07-29T21:14:15.188451,10.5,79.3,41.6,53.30281639099121,905.301778793335
2025-07-29T21:16:58.718750,21.0,79.0,41.6,53.40194129943848,905.4182062149048
2025-07-29T21:19:15.174327,13.5,78.9,41.6,53.51421928405762,905.5831460952759
2025-07-29T21:21:58.734646,12.6,79.8,41.6,53.63854122161865,905.761866569519
2025-07-29T21:24:15.163969,11.2,79.1,41.6,53.738898277282715,905.9245767593384
2025-07-29T21:26:58.754658,10.5,79.2,41.6,53.871357917785645,906.1348810195923
2025-07-29T21:29:15.182475,17.4,79.1,41.6,53.95590782165527,906.2426443099976
2025-07-29T21:31:58.729726,7.4,79.1,41.6,54.050095558166504,906.3613567352295
2025-07-29T21:34:15.189652,17.2,78.9,41.6,54.21285438537598,906.6424016952515
2025-07-29T21:36:58.728935,16.7,80.1,41.6,54.37879657745361,906.8282041549683
2025-07-29T21:39:15.657546,37.0,82.4,41.6,54.6038703918457,907.1836557388306
2025-07-29T21:41:59.033388,25.0,81.0,41.9,56.502004623413086,1556.1605062484741
2025-07-29T22:33:44.957425,100.0,86.4,41.9,57.61450481414795,1806.384264945984
